No.000
 3/28 14:04:03,  22.3,  21.9,  23.6,  24.2,  20.0, 140.0,  767,  499,  10.1,    0
 3/28 14:04:06,  22.3,  21.9,  23.6,  24.2,  20.0, 140.0,  767,  501,   7.6,    0
 3/28 14:04:08,  22.3,  21.9,  23.6,  24.2,  20.0, 140.0,  767,  499,   8.8,    0
 3/28 14:04:11,  22.2,  21.8,  23.6,  24.2,  20.0, 140.0,  767,  501,   7.6,    0
 3/28 14:04:14,  22.2,  21.8,  23.6,  24.1,  20.0, 140.0,  767,  501,  10.1,    0
 3/28 14:04:17,  22.2,  21.8,  23.6,  24.1,  20.0, 140.0,  766,  499,   7.6,    0
 3/28 14:04:21,  22.1,  21.8,  23.6,  24.1,  20.0, 140.0,  765,  499,   8.8,    0
 3/28 14:04:24,  22.2,  21.9,  23.6,  24.1,  20.0, 140.0,  764,  498,   8.8,    0
 3/28 14:04:28,  22.1,  21.9,  23.6,  24.1,  20.0, 140.0,  763,  501,   8.8,    0
 3/28 14:04:31,  22.1,  21.9,  23.6,  24.2,  20.0, 140.0,  763,  497,   7.6,    0
 3/28 14:04:34,  22.1,  21.8,  23.6,  24.2,  20.0, 140.0,  764,  501,  10.1,    0
 3/28 14:04:37,  22.1,  21.8,  23.6,  24.2,  20.0, 140.0,  766,  500,   7.6,    0
 3/28 14:04:39,  22.1,  21.8,  23.6,  24.2,  20.0, 140.0,  774,  497,   7.6,    0
 3/28 14:04:42,  22.1,  21.8,  23.6,  24.1,  20.0, 140.0,  781,  500,  10.1,    0
 3/28 14:04:46,  22.1,  21.8,  23.6,  24.1,  20.0, 140.0,  783,  502,   7.6,    0
 3/28 14:04:49,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  784,  499,   8.8,    0
 3/28 14:04:51,  22.0,  21.8,  23.6,  24.1,  20.0, 140.0,  784,  495,   8.8,    0
 3/28 14:04:55,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  785,  499,  10.1,    0
 3/28 14:04:58,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  786,  505,  10.1,    0
 3/28 14:05:01,  22.1,  21.9,  23.6,  24.2,  20.0, 140.0,  785,  501,   7.6,    0
 3/28 14:05:04,  22.0,  21.9,  23.6,  24.2,  20.0, 140.0,  784,  503,   8.8,    0
 3/28 14:05:08,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  782,  502,   8.8,    0
 3/28 14:05:12,  22.0,  21.8,  23.6,  24.1,  20.0, 140.0,  780,  503,   7.6,    0
 3/28 14:05:14,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  779,  500,   7.6,    0
 3/28 14:05:17,  22.0,  21.8,  23.6,  24.1,  20.0, 140.0,  776,  498,  10.1,    0
 3/28 14:05:21,  22.0,  21.8,  23.6,  24.1,  20.0, 140.0,  773,  503,  10.1,    0
 3/28 14:05:24,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  771,  498,  10.1,    0
 3/28 14:05:27,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  768,  500,   8.8,    0
 3/28 14:05:30,  22.0,  21.8,  23.6,  24.2,  20.0, 140.0,  766,  501,   8.8,    0
 3/28 14:05:34,  21.9,  21.8,  23.6,  24.2,  20.0, 140.0,  763,  497,   8.8,    0
 3/28 14:05:37,  21.9,  21.8,  23.6,  24.2,  20.0, 140.0,  761,  497,  10.1,    0
 3/28 14:05:40,  21.9,  21.9,  23.6,  24.1,  20.0, 140.0,  759,  499,  10.1,    0
 3/28 14:05:43,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  762,  501,   7.6,    0
 3/28 14:05:46,  21.8,  21.9,  23.6,  24.2,  20.0, 140.0,  772,  497,   7.6,    0
 3/28 14:05:50,  21.8,  21.8,  23.5,  24.1,  20.0, 140.0,  781,  503,   7.6,    0
 3/28 14:05:54,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  783,  503,   7.6,    0
 3/28 14:05:56,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  785,  499,   7.6,    0
 3/28 14:06:00,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  785,  501,  10.1,    0
 3/28 14:06:03,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  784,  497,  10.1,    0
 3/28 14:06:06,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  782,  503,  10.1,    0
 3/28 14:06:09,  21.8,  21.8,  23.6,  24.1,  20.0, 140.0,  779,  503,   8.8,    0
 3/28 14:06:12,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  775,  500,   7.6,    0
 3/28 14:06:15,  21.8,  21.8,  23.6,  24.1,  20.0, 140.0,  771,  496,  11.4,    0
 3/28 14:06:18,  21.9,  21.8,  23.5,  24.1,  20.0, 140.0,  764,  503,  11.4,    0
 3/28 14:06:22,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  503,  10.1,    0
 3/28 14:06:25,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  757,  505,  10.1,    0
 3/28 14:06:27,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  763,  502,  10.1,    0
 3/28 14:06:31,  21.8,  21.8,  23.6,  24.2,  20.0, 140.0,  773,  496,  10.1,    0
 3/28 14:06:35,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  782,  498,  10.1,    0
 3/28 14:06:38,  21.6,  21.8,  23.6,  24.1,  20.0, 140.0,  785,  495,   8.8,    0
 3/28 14:06:42,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  786,  497,   7.6,    0
 3/28 14:06:46,  21.7,  21.9,  23.5,  24.1,  20.0, 140.0,  786,  499,   7.6,    0
 3/28 14:06:49,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  784,  500,   8.8,    0
 3/28 14:06:52,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  783,  503,   8.8,    0
 3/28 14:06:55,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  779,  493,   7.6,    0
 3/28 14:06:57,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  777,  503,   8.8,    0
 3/28 14:07:01,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  773,  497,  10.1,    0
 3/28 14:07:04,  21.7,  21.8,  23.6,  24.1,  20.0, 140.0,  769,  499,   8.8,    0
 3/28 14:07:06,  21.7,  21.8,  23.5,  24.1,  20.0, 140.0,  764,  497,   8.8,    0
 3/28 14:07:09,  21.7,  21.9,  23.6,  24.2,  20.0, 140.0,  761,  499,  10.1,    0
 3/28 14:07:12,  21.7,  21.8,  23.6,  24.1,  20.0, 140.0,  758,  499,   7.6,    0
 3/28 14:07:15,  21.7,  21.8,  23.6,  24.1,  20.0, 140.0,  759,  497,  10.1,    0
 3/28 14:07:18,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  496,   7.6,    0
 3/28 14:07:22,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  503,   8.8,    0
 3/28 14:07:26,  21.7,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  504,   8.8,    0
 3/28 14:07:29,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  501,  10.1,    0
 3/28 14:07:32,  21.7,  21.8,  23.6,  24.1,  20.0, 140.0,  760,  498,   7.6,    0
 3/28 14:07:36,  21.5,  21.8,  23.6,  24.1,  20.0, 140.0,  760,  502,  10.1,    0
 3/28 14:07:39,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  497,   7.6,    0
 3/28 14:07:43,  21.6,  21.8,  23.5,  24.1,  20.0, 140.0,  760,  497,   8.8,    0
 3/28 14:07:46,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  500,   7.6,    0
 3/28 14:07:49,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  505,   7.6,    0
 3/28 14:07:52,  21.6,  21.9,  23.6,  24.2,  20.0, 140.0,  759,  503,  10.1,    0
 3/28 14:07:56,  21.5,  21.9,  23.6,  24.2,  20.0, 140.0,  759,  499,   8.8,    0
 3/28 14:07:59,  21.5,  21.9,  23.6,  24.2,  20.0, 140.0,  759,  503,  10.1,    0
 3/28 14:08:03,  21.6,  21.9,  23.5,  24.2,  20.0, 140.0,  759,  502,  10.1,    0
 3/28 14:08:07,  21.5,  21.9,  23.6,  24.2,  20.0, 140.0,  759,  500,   6.3,    0
 3/28 14:08:10,  21.6,  21.9,  23.6,  24.1,  20.0, 140.0,  759,  505,  10.1,    0
 3/28 14:08:13,  21.5,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  499,  10.1,    0
 3/28 14:08:17,  21.6,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  496,  10.1,    0
 3/28 14:08:20,  21.5,  21.8,  23.6,  24.2,  20.0, 140.0,  759,  498,  10.1,    0
 3/28 14:08:23,  21.5,  21.8,  23.6,  24.2,  20.0, 140.0,  760,  505,   8.8,    0
 3/28 14:08:25,  21.6,  21.9,  23.6,  24.2,  20.0, 140.0,  759,  495,   7.6,    0
 3/28 14:08:29,  21.6,  21.9,  23.6,  24.2,  20.0, 140.0,  760,  504,   7.6,    0
 3/28 14:08:33,  21.6,  21.9,  23.6,  24.1,  20.0, 140.0,  760,  497,   6.3,    0
 3/28 14:08:36,  21.6,  21.9,  23.6,  24.1,  20.0, 140.0,  759,  504,   6.3,    0
 3/28 14:08:39,  21.6,  21.8,  23.5,  24.1,  20.0, 140.0,  759,  498,   8.8,    0
 3/28 14:08:42,  21.6,  21.8,  23.6,  24.1,  20.0, 140.0,  759,  497,  10.1,    0
 3/28 14:08:45,  21.6,  21.8,  23.6,  24.1,  20.0, 140.0,  759,  501,  10.1,    0
 3/28 14:08:50,  21.6,  21.8,  23.6,  24.1,  20.0, 140.0,  759,  501,   7.6,    0
 3/28 14:08:52,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  499,  10.1,    0
 3/28 14:08:56,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  495,  10.1,    0
 3/28 14:09:00,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  759,  501,   8.8,    0
 3/28 14:09:02,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  501,   8.8,    0
 3/28 14:09:09,  21.6,  21.8,  23.6,  24.1,  20.0, 110.0,  760,  495,  10.1,    0
 3/28 14:09:12,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  497,   7.6,    0
 3/28 14:09:15,  21.6,  21.9,  23.6,  24.1,  20.0, 110.0,  760,  503,   7.6,    0
 3/28 14:09:19,  21.6,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   7.6,    0
 3/28 14:09:22,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  496,   7.6,    0
 3/28 14:09:26,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  497,  10.1,    0
 3/28 14:09:29,  21.4,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  502,   8.8,    0
 3/28 14:09:33,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  503,   8.8,    0
 3/28 14:09:36,  21.6,  21.8,  23.5,  24.1,  20.0, 110.0,  759,  500,   7.6,    0
 3/28 14:09:39,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  502,   7.6,    0
 3/28 14:09:43,  21.6,  21.9,  23.6,  24.1,  20.0, 110.0,  760,  503,  10.1,    0
 3/28 14:09:47,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:09:49,  21.6,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  498,   7.6,    0
 3/28 14:09:52,  21.6,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  503,  10.1,    0
 3/28 14:09:55,  21.5,  21.8,  23.6,  24.1,  20.0, 110.0,  760,  498,   8.8,    0
 3/28 14:09:59,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  501,   8.8,    0
 3/28 14:10:02,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  760,  499,   6.3,    0
 3/28 14:10:06,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  503,   6.3,    0
 3/28 14:10:10,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  498,   7.6,    0
 3/28 14:10:14,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  500,   7.6,    0
 3/28 14:10:17,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:10:21,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  502,   8.8,    0
 3/28 14:10:24,  21.5,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  498,   8.8,    0
 3/28 14:10:27,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:10:30,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  503,  10.1,    0
 3/28 14:10:33,  21.6,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  503,  10.1,    0
 3/28 14:10:37,  21.6,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:10:39,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  503,   6.3,    0
 3/28 14:10:42,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  500,   6.3,    0
 3/28 14:10:46,  21.4,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  495,   6.3,    0
 3/28 14:10:49,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  497,   6.3,    0
 3/28 14:10:52,  21.4,  21.8,  23.6,  24.1,  20.0, 110.0,  759,  502,  10.1,    0
 3/28 14:10:54,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  500,  10.1,    0
 3/28 14:10:58,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  500,  10.1,    0
 3/28 14:11:01,  21.6,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  503,  10.1,    0
 3/28 14:11:05,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  503,  10.1,    0
 3/28 14:11:08,  21.6,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  498,   8.8,    0
 3/28 14:11:11,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  499,   8.8,    0
 3/28 14:11:14,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  499,   8.8,    0
 3/28 14:11:18,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  496,   7.6,    0
 3/28 14:11:20,  21.4,  21.9,  23.6,  24.1,  20.0, 110.0,  759,  501,   7.6,    0
 3/28 14:11:24,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  760,  497,   7.6,    0
 3/28 14:11:28,  21.5,  21.9,  23.5,  24.1,  20.0, 110.0,  760,  503,   8.8,    0
 3/28 14:11:31,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  759,  503,   8.8,    0
 3/28 14:11:35,  21.5,  21.9,  23.6,  24.2,  20.0, 110.0,  760,  499,   7.6,    0
 3/28 14:11:37,  21.5,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  503,   7.6,    0
 3/28 14:11:40,  21.4,  21.8,  23.6,  24.2,  20.0, 110.0,  759,  499,   8.8,    0
